,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
55521356,23,tcp,0 days 00:00:03.146709,0,0,S0,0,S,3,180,0,0,Benign
58740151,23,tcp,0 days 00:00:03.107477,0,0,S0,0,S,3,180,0,0,Benign
58916066,23,tcp,0 days 00:00:03.117477,0,0,S0,0,S,3,180,0,0,Benign
60932426,23,tcp,0 days 00:00:03.132732999,0,0,S0,0,S,3,180,0,0,Benign
55762155,23,tcp,0 days 00:00:03.106249,0,0,S0,0,S,3,180,0,0,Benign
55510664,23,tcp,0 days 00:00:03.155698,0,0,S0,0,S,3,180,0,0,Benign
56633428,23,tcp,0 days 00:00:03.098758,0,0,S0,0,S,3,180,0,0,Benign
56439514,23,tcp,0 days 00:00:03.143939,0,0,S0,0,S,3,180,0,0,Benign
55796808,23,tcp,0 days 00:00:03.094262,0,0,S0,0,S,3,180,0,0,Benign
60305671,23,tcp,0 days 00:00:03.139204,0,0,S0,0,S,3,180,0,0,Benign
55759327,23,tcp,0 days 00:00:03.124214,0,0,S0,0,S,3,180,0,0,Benign
57283124,23,tcp,0 days 00:00:03.126224,0,0,S0,0,S,3,180,0,0,Benign
60733130,23,tcp,0 days 00:00:03.133749,0,0,S0,0,S,3,180,0,0,Benign
55685090,23,tcp,0 days 00:00:03.131737,0,0,S0,0,S,3,180,0,0,Benign
56862377,23,tcp,0 days 00:00:03.087477,0,0,S0,0,S,3,180,0,0,Benign
56912953,23,tcp,0 days 00:00:03.123748,0,0,S0,0,S,3,180,0,0,Benign
56333837,23,tcp,0 days 00:00:03.136979,0,0,S0,0,S,3,180,0,0,Benign
56774122,23,tcp,0 days 00:00:03.103249,0,0,S0,0,S,3,180,0,0,Benign
55936049,23,tcp,0 days 00:00:03.096015,0,0,S0,0,S,3,180,0,0,Benign
55334097,23,tcp,0 days 00:00:03.146214,0,0,S0,0,S,3,180,0,0,Benign
58442482,23,tcp,0 days 00:00:03.105489,0,0,S0,0,S,3,180,0,0,Benign
56934499,23,tcp,0 days 00:00:03.102490,0,0,S0,0,S,3,180,0,0,Benign
58336367,23,tcp,0 days 00:00:03.100237,0,0,S0,0,S,3,180,0,0,Benign
56326199,23,tcp,0 days 00:00:03.137726,0,0,S0,0,S,3,180,0,0,Benign
58425553,23,tcp,0 days 00:00:03.120741,0,0,S0,0,S,3,180,0,0,Benign
60497814,23,tcp,0 days 00:00:03.129719,0,0,S0,0,S,3,180,0,0,Benign
58684264,23,tcp,0 days 00:00:03.127952,0,0,S0,0,S,3,180,0,0,Benign
56355218,23,tcp,0 days 00:00:03.086503,0,0,S0,0,S,3,180,0,0,Benign
55355341,23,tcp,0 days 00:00:03.121471,0,0,S0,0,S,3,180,0,0,Benign
60459666,23,tcp,0 days 00:00:03.119211,0,0,S0,0,S,3,180,0,0,Benign
60557329,23,tcp,0 days 00:00:03.136718,0,0,S0,0,S,3,180,0,0,Benign
56818477,23,tcp,0 days 00:00:03.101492,0,0,S0,0,S,3,180,0,0,Benign
58564147,23,tcp,0 days 00:00:03.154458,0,0,S0,0,S,3,180,0,0,Benign
55633956,23,tcp,0 days 00:00:03.139712,0,0,S0,0,S,3,180,0,0,Benign
58887025,23,tcp,0 days 00:00:03.082491,0,0,S0,0,S,3,180,0,0,Benign
56865709,23,tcp,0 days 00:00:03.126974,0,0,S0,0,S,3,180,0,0,Benign
55249148,23,tcp,0 days 00:00:03.151465,0,0,S0,0,S,3,180,0,0,Benign
58289971,23,tcp,0 days 00:00:03.088736,0,0,S0,0,S,3,180,0,0,Benign
56129011,23,tcp,0 days 00:00:03.101752,0,0,S0,0,S,3,180,0,0,Benign
57004205,23,tcp,0 days 00:00:03.152218,0,0,S0,0,S,3,180,0,0,Benign
55846951,23,tcp,0 days 00:00:03.141973,0,0,S0,0,S,3,180,0,0,Benign
58873340,23,tcp,0 days 00:00:03.126464,0,0,S0,0,S,3,180,0,0,Benign
56484670,23,tcp,0 days 00:00:03.140694,0,0,S0,0,S,3,180,0,0,Benign
55327919,23,tcp,0 days 00:00:03.111760,0,0,S0,0,S,3,180,0,0,Benign
56399053,23,tcp,0 days 00:00:03.081476,0,0,S0,0,S,3,180,0,0,Benign
58245465,23,tcp,0 days 00:00:03.099994,0,0,S0,0,S,3,180,0,0,Benign
56415025,23,tcp,0 days 00:00:03.130723,0,0,S0,0,S,3,180,0,0,Benign
55530644,23,tcp,0 days 00:00:03.159728,0,0,S0,0,S,3,180,0,0,Benign
60381354,23,tcp,0 days 00:00:03.128229,0,0,S0,0,S,3,180,0,0,Benign
55083716,23,tcp,0 days 00:00:03.119216,0,0,S0,0,S,3,180,0,0,Benign
4693761,8081,tcp,0 days 00:00:01.123857,0,0,REJ,0,Sr,2,80,2,80,Benign
55800196,23,tcp,0 days 00:00:03.092292,0,0,S0,0,S,3,180,0,0,Benign
58312449,23,tcp,0 days 00:00:03.129973,0,0,S0,0,S,3,180,0,0,Benign
60408817,23,tcp,0 days 00:00:03.119508,0,0,S0,0,S,3,180,0,0,Benign
58371101,23,tcp,0 days 00:00:03.153722,0,0,S0,0,S,3,180,0,0,Benign
58583345,23,tcp,0 days 00:00:03.124961,0,0,S0,0,S,3,180,0,0,Benign
55830266,23,tcp,0 days 00:00:03.124738,0,0,S0,0,S,3,180,0,0,Benign
55523930,53,udp,0 days 00:00:05.005143,78,0,S0,0,D,2,134,0,0,Benign
56281717,23,tcp,0 days 00:00:03.091487,0,0,S0,0,S,3,180,0,0,Benign
58699327,23,tcp,0 days 00:00:03.140956,0,0,S0,0,S,3,180,0,0,Benign
55506303,23,tcp,0 days 00:00:03.119234,0,0,S0,0,S,3,180,0,0,Benign
58096465,23,tcp,0 days 00:00:03.115224,0,0,S0,0,S,3,180,0,0,Benign
60291718,23,tcp,0 days 00:00:03.136732,0,0,S0,0,S,3,180,0,0,Benign
58875126,23,tcp,0 days 00:00:03.086997,0,0,S0,0,S,3,180,0,0,Benign
60871572,23,tcp,0 days 00:00:03.083740,0,0,S0,0,S,3,180,0,0,Benign
55425449,23,tcp,0 days 00:00:03.107488,0,0,S0,0,S,3,180,0,0,Benign
55680131,23,tcp,0 days 00:00:03.100739,0,0,S0,0,S,3,180,0,0,Benign
55650381,23,tcp,0 days 00:00:03.132496,0,0,S0,0,S,3,180,0,0,Benign
59005667,23,tcp,0 days 00:00:03.146003,0,0,S0,0,S,3,180,0,0,Benign
55517622,23,tcp,0 days 00:00:03.148465,0,0,S0,0,S,3,180,0,0,Benign
56009161,23,tcp,0 days 00:00:03.133189,0,0,S0,0,S,3,180,0,0,Benign
58218346,23,tcp,0 days 00:00:03.129221,0,0,S0,0,S,3,180,0,0,Benign
55666805,23,tcp,0 days 00:00:03.116766,0,0,S0,0,S,3,180,0,0,Benign
55668445,23,tcp,0 days 00:00:03.103485,0,0,S0,0,S,3,180,0,0,Benign
56750849,23,tcp,0 days 00:00:03.117508,0,0,S0,0,S,3,180,0,0,Benign
59044297,23,tcp,0 days 00:00:03.159203,0,0,S0,0,S,3,180,0,0,Benign
51828909,53,udp,0 days 00:00:00.001006,90,90,SF,0,Dd,2,146,2,146,Benign
58819651,23,tcp,0 days 00:00:03.134464,0,0,S0,0,S,3,180,0,0,Benign
55890700,23,tcp,0 days 00:00:03.098996,0,0,S0,0,S,3,180,0,0,Benign
58928264,23,tcp,0 days 00:00:03.130727,0,0,S0,0,S,3,180,0,0,Benign
56569797,23,tcp,0 days 00:00:03.103758,0,0,S0,0,S,3,180,0,0,Benign
56228478,23,tcp,0 days 00:00:03.137181,0,0,S0,0,S,3,180,0,0,Benign
56199705,23,tcp,0 days 00:00:03.090983,0,0,S0,0,S,3,180,0,0,Benign
55265078,23,tcp,0 days 00:00:03.124503,0,0,S0,0,S,3,180,0,0,Benign
56656033,23,tcp,0 days 00:00:03.150708,0,0,S0,0,S,3,180,0,0,Benign
58197367,23,tcp,0 days 00:00:03.157981,0,0,S0,0,S,3,180,0,0,Benign
60657152,23,tcp,0 days 00:00:03.105733,0,0,S0,0,S,3,180,0,0,Benign
56922989,23,tcp,0 days 00:00:03.125499,0,0,S0,0,S,3,180,0,0,Benign
57164325,23,tcp,0 days 00:00:03.149215,0,0,S0,0,S,3,180,0,0,Benign
58828709,23,tcp,0 days 00:00:03.158226,0,0,S0,0,S,3,180,0,0,Benign
55071955,23,tcp,0 days 00:00:03.138949,0,0,S0,0,S,3,180,0,0,Benign
58667105,23,tcp,0 days 00:00:03.092987,0,0,S0,0,S,3,180,0,0,Benign
56097203,23,tcp,0 days 00:00:03.110969,0,0,S0,0,S,3,180,0,0,Benign
54996260,23,tcp,0 days 00:00:03.101241,0,0,S0,0,S,3,180,0,0,Benign
58678072,23,tcp,0 days 00:00:03.080507,0,0,S0,0,S,3,180,0,0,Benign
56284332,23,tcp,0 days 00:00:03.158219,0,0,S0,0,S,3,180,0,0,Benign
63927551,123,udp,0 days 00:00:00.002244,96,96,SF,0,Dd,2,152,2,152,Benign
55778824,23,tcp,0 days 00:00:03.156676,0,0,S0,0,S,3,180,0,0,Benign
57249673,23,tcp,0 days 00:00:03.134691,0,0,S0,0,S,3,180,0,0,Benign
58097307,23,tcp,0 days 00:00:03.151189,0,0,S0,0,S,3,180,0,0,Benign
56073517,23,tcp,0 days 00:00:03.140972,0,0,S0,0,S,3,180,0,0,Benign
58683589,23,tcp,0 days 00:00:03.102466,0,0,S0,0,S,3,180,0,0,Benign
55364794,23,tcp,0 days 00:00:03.083758,0,0,S0,0,S,3,180,0,0,Benign
60221629,23,tcp,0 days 00:00:03.142700,0,0,S0,0,S,3,180,0,0,Benign
58737627,23,tcp,0 days 00:00:03.137213,0,0,S0,0,S,3,180,0,0,Benign
56669366,23,tcp,0 days 00:00:03.092268,0,0,S0,0,S,3,180,0,0,Benign
55992443,23,tcp,0 days 00:00:03.158968,0,0,S0,0,S,3,180,0,0,Benign
58278258,23,tcp,0 days 00:00:01.045409,0,0,S0,0,S,2,120,0,0,Benign
58150319,23,tcp,0 days 00:00:03.142236,0,0,S0,0,S,3,180,0,0,Benign
60340270,23,tcp,0 days 00:00:03.125263,0,0,S0,0,S,3,180,0,0,Benign
55909262,23,tcp,0 days 00:00:03.092753,0,0,S0,0,S,3,180,0,0,Benign
58428908,23,tcp,0 days 00:00:03.123486,0,0,S0,0,S,3,180,0,0,Benign
55480573,23,tcp,0 days 00:00:03.129216,0,0,S0,0,S,3,180,0,0,Benign
60662943,23,tcp,0 days 00:00:03.100223,0,0,S0,0,S,3,180,0,0,Benign
60767005,23,tcp,0 days 00:00:03.120245,0,0,S0,0,S,3,180,0,0,Benign
55758175,23,tcp,0 days 00:00:03.117225,0,0,S0,0,S,3,180,0,0,Benign
55836496,23,tcp,0 days 00:00:03.087979,0,0,S0,0,S,3,180,0,0,Benign
57282716,23,tcp,0 days 00:00:03.130980999,0,0,S0,0,S,3,180,0,0,Benign
57000923,23,tcp,0 days 00:00:03.095493,0,0,S0,0,S,3,180,0,0,Benign
60799204,23,tcp,0 days 00:00:03.109740,0,0,S0,0,S,3,180,0,0,Benign
55675215,23,tcp,0 days 00:00:03.136485,0,0,S0,0,S,3,180,0,0,Benign
60715831,23,tcp,0 days 00:00:03.149575,0,0,S0,0,S,3,180,0,0,Benign
55838988,23,tcp,0 days 00:00:03.127719,0,0,S0,0,S,3,180,0,0,Benign
55316721,23,tcp,0 days 00:00:03.111473,0,0,S0,0,S,3,180,0,0,Benign
60746950,23,tcp,0 days 00:00:03.140259,0,0,S0,0,S,3,180,0,0,Benign
60568592,23,tcp,0 days 00:00:03.119478,0,0,S0,0,S,3,180,0,0,Benign
58632524,23,tcp,0 days 00:00:03.088749,0,0,S0,0,S,3,180,0,0,Benign
60389356,23,tcp,0 days 00:00:03.156727,0,0,S0,0,S,3,180,0,0,Benign
55582369,23,tcp,0 days 00:00:03.138976,0,0,S0,0,S,3,180,0,0,Benign
56780545,23,tcp,0 days 00:00:03.136227,0,0,S0,0,S,3,180,0,0,Benign
55937400,23,tcp,0 days 00:00:03.149440,0,0,S0,0,S,3,180,0,0,Benign
55053086,23,tcp,0 days 00:00:03.098774,0,0,S0,0,S,3,180,0,0,Benign
58113913,23,tcp,0 days 00:00:03.156435,0,0,S0,0,S,3,180,0,0,Benign
55675814,23,tcp,0 days 00:00:03.094741,0,0,S0,0,S,3,180,0,0,Benign
60477514,23,tcp,0 days 00:00:03.115497,0,0,S0,0,S,3,180,0,0,Benign
56133179,23,tcp,0 days 00:00:03.117235,0,0,S0,0,S,3,180,0,0,Benign
56850435,23,tcp,0 days 00:00:03.089743,0,0,S0,0,S,3,180,0,0,Benign
58562508,23,tcp,0 days 00:00:03.113761,0,0,S0,0,S,3,180,0,0,Benign
58177903,23,tcp,0 days 00:00:03.150448,0,0,S0,0,S,3,180,0,0,Benign
60809030,23,tcp,0 days 00:00:03.118238,0,0,S0,0,S,3,180,0,0,Benign
60428517,23,tcp,0 days 00:00:03.122227,0,0,S0,0,S,3,180,0,0,Benign
60540910,23,tcp,0 days 00:00:03.134229,0,0,S0,0,S,3,180,0,0,Benign
58621668,23,tcp,0 days 00:00:03.120488,0,0,S0,0,S,3,180,0,0,Benign
55929939,23,tcp,0 days 00:00:03.135209,0,0,S0,0,S,3,180,0,0,Benign
58119751,23,tcp,0 days 00:00:03.111970,0,0,S0,0,S,3,180,0,0,Benign
60554371,23,tcp,0 days 00:00:03.139955,0,0,S0,0,S,3,180,0,0,Benign
56149352,23,tcp,0 days 00:00:03.084514,0,0,S0,0,S,3,180,0,0,Benign
56756555,23,tcp,0 days 00:00:03.121738,0,0,S0,0,S,3,180,0,0,Benign
56362263,23,tcp,0 days 00:00:03.127000,0,0,S0,0,S,3,180,0,0,Benign
58611639,23,tcp,0 days 00:00:03.155702,0,0,S0,0,S,3,180,0,0,Benign
58428573,23,tcp,0 days 00:00:03.090483,0,0,S0,0,S,3,180,0,0,Benign
55807667,23,tcp,0 days 00:00:03.151212,0,0,S0,0,S,3,180,0,0,Benign
58201438,23,tcp,0 days 00:00:03.085765,0,0,S0,0,S,3,180,0,0,Benign
56953377,23,tcp,0 days 00:00:03.139241,0,0,S0,0,S,3,180,0,0,Benign
58604673,23,tcp,0 days 00:00:03.097733,0,0,S0,0,S,3,180,0,0,Benign
60865445,23,tcp,0 days 00:00:03.108469,0,0,S0,0,S,3,180,0,0,Benign
56173839,23,tcp,0 days 00:00:03.082749,0,0,S0,0,S,3,180,0,0,Benign
57164083,23,tcp,0 days 00:00:03.119220,0,0,S0,0,S,3,180,0,0,Benign
57271724,23,tcp,0 days 00:00:03.105008,0,0,S0,0,S,3,180,0,0,Benign
56766647,23,tcp,0 days 00:00:03.095504,0,0,S0,0,S,3,180,0,0,Benign
56088264,23,tcp,0 days 00:00:03.116482,0,0,S0,0,S,3,180,0,0,Benign
58313417,23,tcp,0 days 00:00:03.152467,0,0,S0,0,S,3,180,0,0,Benign
56320027,23,tcp,0 days 00:00:03.111747,0,0,S0,0,S,3,180,0,0,Benign
55822272,23,tcp,0 days 00:00:03.119240,0,0,S0,0,S,3,180,0,0,Benign
60269001,23,tcp,0 days 00:00:03.141214,0,0,S0,0,S,3,180,0,0,Benign
59025580,23,tcp,0 days 00:00:03.153195,0,0,S0,0,S,3,180,0,0,Benign
58304711,23,tcp,0 days 00:00:03.081250,0,0,S0,0,S,3,180,0,0,Benign
56265475,23,tcp,0 days 00:00:03.131480999,0,0,S0,0,S,3,180,0,0,Benign
58341276,23,tcp,0 days 00:00:03.121493,0,0,S0,0,S,3,180,0,0,Benign
60865157,23,tcp,0 days 00:00:03.159434,0,0,S0,0,S,3,180,0,0,Benign
60401770,23,tcp,0 days 00:00:03.103488,0,0,S0,0,S,3,180,0,0,Benign
60721905,23,tcp,0 days 00:00:03.100217,0,0,S0,0,S,3,180,0,0,Benign
55027219,23,tcp,0 days 00:00:03.149970,0,0,S0,0,S,3,180,0,0,Benign
57025574,23,tcp,0 days 00:00:03.086005,0,0,S0,0,S,3,180,0,0,Benign
55457644,23,tcp,0 days 00:00:03.098232,0,0,S0,0,S,3,180,0,0,Benign
58877373,23,tcp,0 days 00:00:03.090253,0,0,S0,0,S,3,180,0,0,Benign
60575425,23,tcp,0 days 00:00:03.126719,0,0,S0,0,S,3,180,0,0,Benign
56214848,23,tcp,0 days 00:00:03.107226,0,0,S0,0,S,3,180,0,0,Benign
56322465,23,tcp,0 days 00:00:03.157986,0,0,S0,0,S,3,180,0,0,Benign
60816187,23,tcp,0 days 00:00:03.095505,0,0,S0,0,S,3,180,0,0,Benign
56638268,23,tcp,0 days 00:00:03.129490,0,0,S0,0,S,3,180,0,0,Benign
55635993,23,tcp,0 days 00:00:03.159180,0,0,S0,0,S,3,180,0,0,Benign
55119990,23,tcp,0 days 00:00:03.117470,0,0,S0,0,S,3,180,0,0,Benign
56565573,23,tcp,0 days 00:00:03.092975,0,0,S0,0,S,3,180,0,0,Benign
55050016,23,tcp,0 days 00:00:03.097766,0,0,S0,0,S,3,180,0,0,Benign
56776739,23,tcp,0 days 00:00:03.104476,0,0,S0,0,S,3,180,0,0,Benign
56023979,23,tcp,0 days 00:00:03.118241,0,0,S0,0,S,3,180,0,0,Benign
57086254,23,tcp,0 days 00:00:03.154953,0,0,S0,0,S,3,180,0,0,Benign
58285915,23,tcp,0 days 00:00:03.150734,0,0,S0,0,S,3,180,0,0,Benign
57975593,23,tcp,0 days 00:00:03.157211,0,0,S0,0,S,3,180,0,0,Benign
55771645,23,tcp,0 days 00:00:03.146454,0,0,S0,0,S,3,180,0,0,Benign
56011098,23,tcp,0 days 00:00:03.100003,0,0,S0,0,S,3,180,0,0,Benign
55323104,23,tcp,0 days 00:00:03.155703,0,0,S0,0,S,3,180,0,0,Benign
57130083,23,tcp,0 days 00:00:03.092499,0,0,S0,0,S,3,180,0,0,Benign
57177770,23,tcp,0 days 00:00:03.156451,0,0,S0,0,S,3,180,0,0,Benign
60948387,23,tcp,0 days 00:00:03.154699,0,0,S0,0,S,3,180,0,0,Benign
55850679,23,tcp,0 days 00:00:03.107753,0,0,S0,0,S,3,180,0,0,Benign
55759127,23,tcp,0 days 00:00:03.121995,0,0,S0,0,S,3,180,0,0,Benign
57060563,23,tcp,0 days 00:00:03.094988,0,0,S0,0,S,3,180,0,0,Benign
58927156,23,tcp,0 days 00:00:03.151502,0,0,S0,0,S,3,180,0,0,Benign
58150984,23,tcp,0 days 00:00:03.155714,0,0,S0,0,S,3,180,0,0,Benign
60817833,23,tcp,0 days 00:00:03.086508,0,0,S0,0,S,3,180,0,0,Benign
55201598,23,tcp,0 days 00:00:03.146955,0,0,S0,0,S,3,180,0,0,Benign
58829812,23,tcp,0 days 00:00:03.122741,0,0,S0,0,S,3,180,0,0,Benign
58048922,23,tcp,0 days 00:00:03.098234,0,0,S0,0,S,3,180,0,0,Benign
55423397,23,tcp,0 days 00:00:03.159226,0,0,S0,0,S,3,180,0,0,Benign
56759833,23,tcp,0 days 00:00:03.139971,0,0,S0,0,S,3,180,0,0,Benign
55068368,23,tcp,0 days 00:00:03.126972,0,0,S0,0,S,3,180,0,0,Benign
58577415,23,tcp,0 days 00:00:03.130701,0,0,S0,0,S,3,180,0,0,Benign
59046251,23,tcp,0 days 00:00:03.136486,0,0,S0,0,S,3,180,0,0,Benign
55186921,23,tcp,0 days 00:00:03.153962,0,0,S0,0,S,3,180,0,0,Benign
58142029,23,tcp,0 days 00:00:03.080755,0,0,S0,0,S,3,180,0,0,Benign
55700651,23,tcp,0 days 00:00:03.092206,0,0,S0,0,S,3,180,0,0,Benign
57163841,23,tcp,0 days 00:00:03.123468,0,0,S0,0,S,3,180,0,0,Benign
55372009,23,tcp,0 days 00:00:03.126734999,0,0,S0,0,S,3,180,0,0,Benign
55448708,23,tcp,0 days 00:00:03.139962,0,0,S0,0,S,3,180,0,0,Benign
55816719,23,tcp,0 days 00:00:03.134213,0,0,S0,0,S,3,180,0,0,Benign
57095154,23,tcp,0 days 00:00:03.117492,0,0,S0,0,S,3,180,0,0,Benign
58750866,23,tcp,0 days 00:00:03.084009,0,0,S0,0,S,3,180,0,0,Benign
58979381,23,tcp,0 days 00:00:03.149209,0,0,S0,0,S,3,180,0,0,Benign
57220226,23,tcp,0 days 00:00:03.145230,0,0,S0,0,S,3,180,0,0,Benign
56786333,23,tcp,0 days 00:00:03.111492,0,0,S0,0,S,3,180,0,0,Benign
55002366,23,tcp,0 days 00:00:03.094244,0,0,S0,0,S,3,180,0,0,Benign
56158559,23,tcp,0 days 00:00:03.146711,0,0,S0,0,S,3,180,0,0,Benign
58614339,23,tcp,0 days 00:00:03.159954,0,0,S0,0,S,3,180,0,0,Benign
60398001,23,tcp,0 days 00:00:03.141967,0,0,S0,0,S,3,180,0,0,Benign
58398616,23,tcp,0 days 00:00:03.092737,0,0,S0,0,S,3,180,0,0,Benign
60837148,23,tcp,0 days 00:00:03.128452,0,0,S0,0,S,3,180,0,0,Benign
57107952,23,tcp,0 days 00:00:03.086507,0,0,S0,0,S,3,180,0,0,Benign
55276792,23,tcp,0 days 00:00:03.116482,0,0,S0,0,S,3,180,0,0,Benign
55762419,23,tcp,0 days 00:00:03.156471,0,0,S0,0,S,3,180,0,0,Benign
57077716,23,tcp,0 days 00:00:03.116494,0,0,S0,0,S,3,180,0,0,Benign
56833659,23,tcp,0 days 00:00:03.101007,0,0,S0,0,S,3,180,0,0,Benign
60691336,23,tcp,0 days 00:00:03.156444,0,0,S0,0,S,3,180,0,0,Benign
56837055,23,tcp,0 days 00:00:03.096477,0,0,S0,0,S,3,180,0,0,Benign
55189931,23,tcp,0 days 00:00:03.128970,0,0,S0,0,S,3,180,0,0,Benign
56247284,23,tcp,0 days 00:00:03.150199,0,0,S0,0,S,3,180,0,0,Benign
58627230,23,tcp,0 days 00:00:03.122004,0,0,S0,0,S,3,180,0,0,Benign
55457495,23,tcp,0 days 00:00:03.099446,0,0,S0,0,S,3,180,0,0,Benign
58878055,23,tcp,0 days 00:00:03.112990,0,0,S0,0,S,3,180,0,0,Benign
58897218,23,tcp,0 days 00:00:03.101505,0,0,S0,0,S,3,180,0,0,Benign
55785937,23,tcp,0 days 00:00:03.128997,0,0,S0,0,S,3,180,0,0,Benign
58357759,23,tcp,0 days 00:00:03.153222,0,0,S0,0,S,3,180,0,0,Benign
55051922,23,tcp,0 days 00:00:03.159460,0,0,S0,0,S,3,180,0,0,Benign
58264161,23,tcp,0 days 00:00:03.137974,0,0,S0,0,S,3,180,0,0,Benign
55291042,23,tcp,0 days 00:00:03.146458,0,0,S0,0,S,3,180,0,0,Benign
58340292,23,tcp,0 days 00:00:03.094753,0,0,S0,0,S,3,180,0,0,Benign
58530166,23,tcp,0 days 00:00:03.101961,0,0,S0,0,S,3,180,0,0,Benign
58991552,23,tcp,0 days 00:00:03.105241,0,0,S0,0,S,3,180,0,0,Benign
58845158,23,tcp,0 days 00:00:03.100978,0,0,S0,0,S,3,180,0,0,Benign
56549173,23,tcp,0 days 00:00:03.126246,0,0,S0,0,S,3,180,0,0,Benign
55076418,23,tcp,0 days 00:00:03.136449,0,0,S0,0,S,3,180,0,0,Benign
57197146,23,tcp,0 days 00:00:03.148980,0,0,S0,0,S,3,180,0,0,Benign
56153519,23,tcp,0 days 00:00:03.110239,0,0,S0,0,S,3,180,0,0,Benign
56218294,23,tcp,0 days 00:00:03.123738,0,0,S0,0,S,3,180,0,0,Benign
55991454,23,tcp,0 days 00:00:03.137726,0,0,S0,0,S,3,180,0,0,Benign
58397152,23,tcp,0 days 00:00:03.141710,0,0,S0,0,S,3,180,0,0,Benign
58711980,23,tcp,0 days 00:00:03.109730,0,0,S0,0,S,3,180,0,0,Benign
58676496,23,tcp,0 days 00:00:03.093743,0,0,S0,0,S,3,180,0,0,Benign
60290019,23,tcp,0 days 00:00:03.090517,0,0,S0,0,S,3,180,0,0,Benign
56305100,23,tcp,0 days 00:00:03.140228,0,0,S0,0,S,3,180,0,0,Benign
58656365,23,tcp,0 days 00:00:03.158949,0,0,S0,0,S,3,180,0,0,Benign
58397084,23,tcp,0 days 00:00:03.136236,0,0,S0,0,S,3,180,0,0,Benign
56334072,23,tcp,0 days 00:00:03.132489,0,0,S0,0,S,3,180,0,0,Benign
60230535,23,tcp,0 days 00:00:03.086506,0,0,S0,0,S,3,180,0,0,Benign
60936330,23,tcp,0 days 00:00:03.130745,0,0,S0,0,S,3,180,0,0,Benign
55112907,23,tcp,0 days 00:00:03.140220,0,0,S0,0,S,3,180,0,0,Benign
58768340,23,tcp,0 days 00:00:03.104491,0,0,S0,0,S,3,180,0,0,Benign
60686300,23,tcp,0 days 00:00:03.142962,0,0,S0,0,S,3,180,0,0,Benign
58919316,23,tcp,0 days 00:00:03.120500,0,0,S0,0,S,3,180,0,0,Benign
56019107,23,tcp,0 days 00:00:03.121770,0,0,S0,0,S,3,180,0,0,Benign
56175638,23,tcp,0 days 00:00:03.121721,0,0,S0,0,S,3,180,0,0,Benign
60408191,23,tcp,0 days 00:00:03.153984,0,0,S0,0,S,3,180,0,0,Benign
58491778,23,tcp,0 days 00:00:03.111778,0,0,S0,0,S,3,180,0,0,Benign
55517605,23,tcp,0 days 00:00:03.158971,0,0,S0,0,S,3,180,0,0,Benign
56503020,23,tcp,0 days 00:00:03.143692,0,0,S0,0,S,3,180,0,0,Benign
54863894,123,udp,0 days 00:00:00.006491,48,48,SF,0,Dd,1,76,1,76,Benign
58142867,23,tcp,0 days 00:00:03.127742,0,0,S0,0,S,3,180,0,0,Benign
58430364,23,tcp,0 days 00:00:03.115742,0,0,S0,0,S,3,180,0,0,Benign
56656408,23,tcp,0 days 00:00:03.090997,0,0,S0,0,S,3,180,0,0,Benign
56634602,23,tcp,0 days 00:00:03.145971,0,0,S0,0,S,3,180,0,0,Benign
60380361,23,tcp,0 days 00:00:03.099514,0,0,S0,0,S,3,180,0,0,Benign
58662240,23,tcp,0 days 00:00:03.121466,0,0,S0,0,S,3,180,0,0,Benign
60811910,23,tcp,0 days 00:00:03.087752,0,0,S0,0,S,3,180,0,0,Benign
58543946,23,tcp,0 days 00:00:03.149688,0,0,S0,0,S,3,180,0,0,Benign
56786812,23,tcp,0 days 00:00:03.106479,0,0,S0,0,S,3,180,0,0,Benign
58474582,23,tcp,0 days 00:00:03.131230,0,0,S0,0,S,3,180,0,0,Benign
55807972,23,tcp,0 days 00:00:03.153477,0,0,S0,0,S,3,180,0,0,Benign
55373068,23,tcp,0 days 00:00:03.124716,0,0,S0,0,S,3,180,0,0,Benign
58275080,23,tcp,0 days 00:00:03.086241,0,0,S0,0,S,3,180,0,0,Benign
55443597,23,tcp,0 days 00:00:03.099746,0,0,S0,0,S,3,180,0,0,Benign
58584642,23,tcp,0 days 00:00:03.116018,0,0,S0,0,S,3,180,0,0,Benign
58903580,23,tcp,0 days 00:00:03.149238,0,0,S0,0,S,3,180,0,0,Benign
56449281,23,tcp,0 days 00:00:03.142554,0,0,S0,0,S,3,180,0,0,Benign
56862847,23,tcp,0 days 00:00:03.143704,0,0,S0,0,S,3,180,0,0,Benign
55152849,23,tcp,0 days 00:00:03.096704,0,0,S0,0,S,3,180,0,0,Benign
57077531,23,tcp,0 days 00:00:03.143952,0,0,S0,0,S,3,180,0,0,Benign
55220005,23,tcp,0 days 00:00:03.094260,0,0,S0,0,S,3,180,0,0,Benign
57132451,23,tcp,0 days 00:00:03.150468,0,0,S0,0,S,3,180,0,0,Benign
60903631,23,tcp,0 days 00:00:03.135946,0,0,S0,0,S,3,180,0,0,Benign
55527924,23,tcp,0 days 00:00:03.147220,0,0,S0,0,S,3,180,0,0,Benign
58819065,23,tcp,0 days 00:00:03.106236,0,0,S0,0,S,3,180,0,0,Benign
